ImageID,NAME_2,mean,start_dt
NA,NA,NA,2019-08-16T12:00:00Z
20190817T104023_20190823T133243,Greater London,5.737869772138226e-5,2019-08-17T11:31:08Z
20190818T102116_20190824T130040,Greater London,3.139889326060328e-5,2019-08-18T11:12:01Z
20190819T114339_20190825T141610,Greater London,4.86342601856662e-5,2019-08-19T11:43:39Z
20190820T112432_20190826T135426,Greater London,6.442346105929812e-5,2019-08-20T11:24:32Z
20190821T110525_20190827T140355,Greater London,4.819154452359328e-5,2019-08-21T11:05:25Z
20190822T104618_20190828T132548,Greater London,6.298062169649354e-5,2019-08-22T11:37:03Z
20190823T102711_20190829T125739,Greater London,1.40923224343682e-4,2019-08-23T11:17:56Z
20190824T114934_20190830T140111,Greater London,1.0181453872743468e-4,2019-08-24T11:49:34Z
20190825T113026_20190831T135703,Greater London,1.0392585815275363e-4,2019-08-25T11:30:26Z
20190826T111119_20190901T132842,Greater London,9.558782332773919e-5,2019-08-26T12:02:04Z
20190827T105212_20190902T132126,Greater London,1.257776031995512e-4,2019-08-27T11:42:56Z
20190828T103305_20190903T124418,Greater London,8.767035791904985e-5,2019-08-28T11:23:49Z
20190829T115527_20190904T143758,Greater London,8.866541360297352e-5,2019-08-29T11:55:27Z
NA,NA,NA,2019-08-30T12:00:00Z
NA,NA,NA,2019-08-31T12:00:00Z
NA,NA,NA,2019-09-01T12:00:00Z
NA,NA,NA,2019-09-02T12:00:00Z
NA,NA,NA,2019-09-03T12:00:00Z
20190904T114211_20190910T151529,Greater London,5.0053574652368005e-5,2019-09-04T11:42:11Z
NA,NA,NA,2019-09-05T12:00:00Z
NA,NA,NA,2019-09-06T12:00:00Z
NA,NA,NA,2019-09-07T12:00:00Z
20190908T102540_20190914T130253,Greater London,8.359364438250185e-5,2019-09-08T10:25:40Z
NA,NA,NA,2019-09-09T12:00:00Z
NA,NA,NA,2019-09-10T12:00:00Z
NA,NA,NA,2019-09-11T12:00:00Z
20190912T105038_20190918T131820,Greater London,1.8557837393018417e-5,2019-09-12T10:50:38Z
20190913T103130_20190919T125400,Greater London,1.1055839547395965e-4,2019-09-13T11:22:14Z
20190914T115351_20190920T143915,Greater London,2.009231582936272e-4,2019-09-14T11:53:51Z
NA,NA,NA,2019-09-15T12:00:00Z
NA,NA,NA,2019-09-16T12:00:00Z
20190917T105627_20190923T135057,Greater London,1.0149617621143401e-4,2019-09-17T10:56:27Z
20190918T103719_20190924T131330,Greater London,9.969377450935156e-5,2019-09-18T11:28:03Z
20190919T115940_20190925T143216,Greater London,1.8668536551927472e-4,2019-09-19T11:59:40Z
NA,NA,NA,2019-09-20T12:00:00Z
20190921T112123_20190927T135639,Greater London,1.2409128693478176e-4,2019-09-21T11:21:23Z
NA,NA,NA,2019-09-22T12:00:00Z
NA,NA,NA,2019-09-23T12:00:00Z
NA,NA,NA,2019-09-24T12:00:00Z
20190925T114619_20191001T141748,Greater London,8.889181683807614e-5,2019-09-25T11:46:19Z
20190926T112711_20191002T140224,Greater London,4.0749735437412005e-5,2019-09-26T11:27:11Z
20190927T110802_20191003T144511,Greater London,4.589261920188879e-5,2019-09-27T11:58:47Z
NA,NA,NA,2019-09-28T12:00:00Z
NA,NA,NA,2019-09-29T12:00:00Z
NA,NA,NA,2019-09-30T12:00:00Z
20191001T113258_20191007T141058,Greater London,4.1037880319421756e-5,2019-10-01T11:32:58Z
20191002T111350_20191008T133854,Greater London,8.074252619976434e-5,2019-10-02T12:04:34Z
NA,NA,NA,2019-10-03T12:00:00Z
20191004T121703_20191010T144523,Greater London,6.393832742524651e-5,2019-10-04T12:17:03Z
20191005T115754_20191011T142822,Greater London,6.702738782438747e-5,2019-10-05T11:57:54Z
20191006T113846_20191012T142250,Greater London,3.3496603448883595e-5,2019-10-06T11:38:46Z
NA,NA,NA,2019-10-07T12:00:00Z
20191008T124158_20191014T152419,Greater London,3.546887091943063e-5,2019-10-08T12:41:58Z
20191009T104121_20191015T130633,Greater London,5.407724453112728e-5,2019-10-09T11:32:05Z
20191010T120342_20191016T143525,Greater London,5.710371517605364e-5,2019-10-10T12:03:42Z
NA,NA,NA,2019-10-11T12:00:00Z
NA,NA,NA,2019-10-12T12:00:00Z
NA,NA,NA,2019-10-13T12:00:00Z
NA,NA,NA,2019-10-14T12:00:00Z
NA,NA,NA,2019-10-15T12:00:00Z
NA,NA,NA,2019-10-16T12:00:00Z
20191017T113113_20191023T140512,Greater London,4.8408604925498366e-5,2019-10-17T11:31:13Z
20191018T111205_20191024T134959,Greater London,2.6825687395239614e-5,2019-10-18T12:02:49Z
20191019T105256_20191025T130531,Greater London,7.27885891327937e-5,2019-10-19T11:43:41Z
NA,NA,NA,2019-10-20T12:00:00Z
NA,NA,NA,2019-10-21T12:00:00Z
20191022T113701_20191028T140639,Greater London,1.6394745638469946e-4,2019-10-22T11:37:01Z
20191023T111753_20191029T140334,Greater London,1.9498529977874312e-4,2019-10-23T11:17:53Z
NA,NA,NA,2019-10-24T12:00:00Z
NA,NA,NA,2019-10-25T12:00:00Z
NA,NA,NA,2019-10-26T12:00:00Z
20191027T114251_20191102T142255,Greater London,8.603293418681337e-5,2019-10-27T11:42:51Z
20191028T112343_20191103T140105,Greater London,1.0290407732493911e-4,2019-10-28T11:23:43Z
20191029T110435_20191104T134533,Greater London,8.733170615083841e-5,2019-10-29T11:04:35Z
20191030T104527_20191105T131945,Greater London,1.4174418219778427e-4,2019-10-30T11:36:12Z
20191031T102620_20191106T131328,Greater London,1.7085734989328636e-4,2019-10-31T11:17:04Z
NA,NA,NA,2019-11-01T12:00:00Z
20191102T112934_20191108T135930,Greater London,1.538484812125751e-5,2019-11-02T11:29:34Z
20191103T111026_20191109T135236,Greater London,3.29690922932505e-5,2019-11-03T11:10:26Z
20191104T123249_20191110T151606,Greater London,9.305645192454237e-5,2019-11-04T12:32:49Z
20191105T121341_20191111T145742,Greater London,5.757743648806963e-5,2019-11-05T12:13:41Z
20191106T101304_20191112T130727,Greater London,2.4146526608438354e-4,2019-11-06T11:03:49Z
20191107T113527_20191113T144239,Greater London,5.8820403931758805e-5,2019-11-07T11:35:27Z
NA,NA,NA,2019-11-08T12:00:00Z
20191109T105713_20191115T140807,Greater London,6.66894434994949e-5,2019-11-09T10:57:13Z
20191110T103806_20191116T133604,Greater London,1.1674115987579792e-4,2019-11-10T11:28:50Z
20191111T120028_20191117T145058,Greater London,4.554135257118367e-5,2019-11-11T12:00:28Z
NA,NA,NA,2019-11-12T12:00:00Z
20191113T112215_20191119T135824,Greater London,1.2960852865040413e-4,2019-11-13T11:22:15Z
20191114T110308_20191120T133230,Greater London,9.319403080942291e-5,2019-11-14T11:53:53Z
NA,NA,NA,2019-11-15T12:00:00Z
20191116T102455_20191122T124914,Greater London,2.002016576354626e-4,2019-11-16T11:15:40Z
20191117T114719_20191123T145632,Greater London,2.4104590312996115e-4,2019-11-17T11:47:19Z
20191118T112813_20191124T140440,Greater London,4.6895323086801715e-5,2019-11-18T11:28:13Z
NA,NA,NA,2019-11-19T12:00:00Z
20191120T123130_20191126T150451,Greater London,7.080562376115554e-5,2019-11-20T12:31:30Z
NA,NA,NA,2019-11-21T12:00:00Z
NA,NA,NA,2019-11-22T12:00:00Z
20191123T113413_20191129T142747,Greater London,1.0765311494049085e-4,2019-11-23T11:34:13Z
20191124T111507_20191130T134443,Greater London,4.439414988155477e-5,2019-11-24T11:15:07Z
NA,NA,NA,2019-11-25T12:00:00Z
NA,NA,NA,2019-11-26T12:00:00Z
20191127T101752_20191203T124631,Greater London,7.670479737735103e-5,2019-11-27T11:08:36Z
NA,NA,NA,2019-11-28T12:00:00Z
20191129T112112_20191205T142410,Greater London,1.4813808681847938e-4,2019-11-29T11:21:12Z
20191130T110207_20191206T134825,Greater London,1.3861646376446798e-4,2019-11-30T11:52:51Z
20191201T104302_20191207T132326,Greater London,5.079197210324573e-5,2019-12-01T11:33:47Z
20191202T102358_20191208T125611,Greater London,2.2827833135951751e-4,2019-12-02T11:14:42Z
20191203T114623_20191209T145025,Greater London,1.8525338945493954e-4,2019-12-03T11:46:23Z
20191204T112719_20191210T143813,Greater London,2.0093219725931535e-4,2019-12-04T11:27:19Z
20191205T110815_20191211T162026,Greater London,6.811542847551788e-5,2019-12-05T11:08:15Z
20191206T123041_20191212T092213,Greater London,1.4694004892562174e-5,2019-12-06T12:30:41Z
20191207T121137_20191212T202654,Greater London,5.197078114674437e-5,2019-12-07T12:11:37Z
20191208T101103_20191213T152625,Greater London,1.485438374971975e-5,2019-12-08T11:01:48Z
20191209T113330_20191214T051949,Greater London,4.245544014633442e-5,2019-12-09T11:33:30Z
NA,NA,NA,2019-12-10T12:00:00Z
20191211T105523_20191215T073720,Greater London,4.58434583785549e-5,2019-12-11T11:46:08Z
NA,NA,NA,2019-12-12T12:00:00Z
20191213T115847_20191217T171920,Greater London,2.627907526183867e-5,2019-12-13T11:58:47Z
20191214T113944_20191218T003917,Greater London,3.690697414037982e-5,2019-12-14T11:39:44Z
20191215T112041_20191218T232659,Greater London,4.506633152190648e-5,2019-12-15T11:20:41Z
NA,NA,NA,2019-12-16T12:00:00Z
NA,NA,NA,2019-12-17T12:00:00Z
20191218T102334_20191220T145802,Greater London,8.82361602673148e-5,2019-12-18T11:14:19Z
20191219T114602_20191221T131045,Greater London,1.118273967071656e-4,2019-12-19T11:46:02Z
20191220T112700_20191222T042648,Greater London,9.067148757673317e-5,2019-12-20T11:27:00Z
20191221T110758_20191223T042518,Greater London,6.426254824949623e-5,2019-12-21T11:07:58Z
20191222T104856_20191224T034035,Greater London,5.357861152182587e-5,2019-12-22T11:39:41Z
20191223T102955_20191225T033316,Greater London,8.563618556482183e-5,2019-12-23T11:20:39Z
20191224T101053_20191226T030749,Greater London,6.0838546572160716e-5,2019-12-24T11:01:38Z
20191225T113322_20191227T045630,Greater London,7.732840530513433e-5,2019-12-25T11:33:22Z
NA,NA,NA,2019-12-26T12:00:00Z
20191227T105519_20191229T042202,Greater London,1.8597931504710363e-4,2019-12-27T10:55:19Z
NA,NA,NA,2019-12-28T12:00:00Z
20191229T115848_20191231T050619,Greater London,1.441773189218178e-4,2019-12-29T11:58:48Z
20191230T113947_20200101T052655,Greater London,1.3178716846386497e-4,2019-12-30T11:39:47Z
NA,NA,NA,2019-12-31T12:00:00Z
NA,NA,NA,2020-01-01T12:00:00Z
NA,NA,NA,2020-01-02T12:00:00Z
20200103T120516_20200105T050312,Greater London,8.334005655247882e-5,2020-01-03T12:05:16Z
20200104T114616_20200106T050514,Greater London,7.859775759847455e-5,2020-01-04T11:46:16Z
NA,NA,NA,2020-01-05T12:00:00Z
20200106T110817_20200108T040934,Greater London,4.860048802577461e-5,2020-01-06T11:08:17Z
20200107T104917_20200109T035206,Greater London,9.894303569796869e-5,2020-01-07T10:49:17Z
NA,NA,NA,2020-01-08T12:00:00Z
20200109T101118_20200111T030511,Greater London,7.422132769022647e-5,2020-01-09T11:02:03Z
20200110T113349_20200114T191608,Greater London,1.0676733835661566e-4,2020-01-10T11:33:49Z
20200111T111450_20200114T195009,Greater London,1.038401852081395e-4,2020-01-11T11:14:50Z
20200112T105551_20200115T213228,Greater London,4.080655912163874e-5,2020-01-12T11:46:36Z
NA,NA,NA,2020-01-13T12:00:00Z
NA,NA,NA,2020-01-14T12:00:00Z
20200115T114025_20200119T061853,Greater London,6.936977765743482e-5,2020-01-15T11:40:25Z
20200116T112127_20200120T044718,Greater London,7.662257468604013e-5,2020-01-16T11:21:27Z
20200117T110228_20200121T031618,Greater London,5.031341463521426e-5,2020-01-17T11:53:13Z
20200118T104330_20200122T031557,Greater London,1.2186688223242535e-4,2020-01-18T11:34:15Z
20200119T102432_20200124T145451,Greater London,1.160270190183966e-4,2020-01-19T11:15:17Z
20200120T114704_20200124T154934,Greater London,1.6127459228057592e-4,2020-01-20T11:47:04Z
20200121T112806_20200125T145353,Greater London,2.215598174620974e-4,2020-01-21T11:28:06Z
NA,NA,NA,2020-01-22T12:00:00Z
NA,NA,NA,2020-01-23T12:00:00Z
NA,NA,NA,2020-01-24T12:00:00Z
NA,NA,NA,2020-01-25T12:00:00Z
NA,NA,NA,2020-01-26T12:00:00Z
NA,NA,NA,2020-01-27T12:00:00Z
20200128T105654_20200131T155214,Greater London,1.6838875212865465e-5,2020-01-28T11:47:39Z
20200129T103757_20200201T153357,Greater London,5.236565284256312e-5,2020-01-29T11:28:42Z
NA,NA,NA,2020-01-30T12:00:00Z
NA,NA,NA,2020-01-31T12:00:00Z
20200201T112236_20200204T163837,Greater London,2.7400593864513513e-5,2020-02-01T11:22:36Z
NA,NA,NA,2020-02-02T12:00:00Z
NA,NA,NA,2020-02-03T12:00:00Z
20200204T120716_20200207T170650,Greater London,3.516371361911297e-5,2020-02-04T12:07:16Z
20200205T114820_20200208T165453,Greater London,2.4577457595695697e-4,2020-02-05T11:48:20Z
20200206T112923_20200209T164028,Greater London,2.3000240423196955e-4,2020-02-06T11:29:23Z
20200207T111027_20200210T161249,Greater London,1.3727219870453188e-4,2020-02-07T12:01:12Z
20200208T123301_20200211T171306,Greater London,8.754474928579984e-5,2020-02-08T12:33:01Z
NA,NA,NA,2020-02-09T12:00:00Z
20200210T101338_20200213T150214,Greater London,2.732436424763484e-5,2020-02-10T10:13:38Z
20200211T113612_20200214T161825,Greater London,4.0308348716483885e-5,2020-02-11T11:36:12Z
20200212T111716_20200215T162546,Greater London,7.481109697690817e-5,2020-02-12T11:17:16Z
20200213T123951_20200216T174213,Greater London,6.801163483075647e-5,2020-02-13T12:39:51Z
20200214T103925_20200217T154257,Greater London,1.376267178278461e-4,2020-02-14T11:30:10Z
NA,NA,NA,2020-02-15T12:00:00Z
NA,NA,NA,2020-02-16T12:00:00Z
NA,NA,NA,2020-02-17T12:00:00Z
20200218T110512_20200221T160902,Greater London,2.828628157891162e-5,2020-02-18T11:05:12Z
NA,NA,NA,2020-02-19T12:00:00Z
NA,NA,NA,2020-02-20T12:00:00Z
NA,NA,NA,2020-02-21T12:00:00Z
20200222T113100_20200225T163701,Greater London,8.137118912487721e-5,2020-02-22T11:31:00Z
20200223T125335_20200226T173908,Greater London,3.5356940341521085e-5,2020-02-23T12:53:35Z
NA,NA,NA,2020-02-24T12:00:00Z
20200225T121545_20200228T173429,Greater London,2.7150851642418566e-5,2020-02-25T12:15:45Z
NA,NA,NA,2020-02-26T12:00:00Z
NA,NA,NA,2020-02-27T12:00:00Z
NA,NA,NA,2020-02-28T12:00:00Z
NA,NA,NA,2020-02-29T12:00:00Z
20200301T104109_20200304T153751,Greater London,3.328865050976577e-5,2020-03-01T11:31:54Z
20200302T102214_20200305T152418,Greater London,7.795348582644485e-5,2020-03-02T11:12:59Z
NA,NA,NA,2020-03-03T12:00:00Z
NA,NA,NA,2020-03-04T12:00:00Z
NA,NA,NA,2020-03-05T12:00:00Z
20200306T104805_20200309T161103,Greater London,1.011746969169806e-4,2020-03-06T11:38:50Z
NA,NA,NA,2020-03-07T12:00:00Z
20200308T115145_20200312T104647,Greater London,3.371417330727622e-5,2020-03-08T11:51:45Z
NA,NA,NA,2020-03-09T12:00:00Z
NA,NA,NA,2020-03-10T12:00:00Z
20200311T105501_20200314T154759,Greater London,5.627276376886794e-5,2020-03-11T10:55:01Z
20200312T103606_20200315T152231,Greater London,3.8911455871022416e-5,2020-03-12T11:26:51Z
20200313T115841_20200316T170135,Greater London,3.745260983123444e-5,2020-03-13T11:58:41Z
20200314T113946_20200317T164754,Greater London,4.14228779845871e-5,2020-03-14T11:39:46Z
NA,NA,NA,2020-03-15T12:00:00Z
20200316T124327_20200319T152506,Greater London,1.2883886901834021e-4,2020-03-16T12:43:27Z
NA,NA,NA,2020-03-17T12:00:00Z
NA,NA,NA,2020-03-18T12:00:00Z
NA,NA,NA,2020-03-19T12:00:00Z
NA,NA,NA,2020-03-20T12:00:00Z
20200321T110853_20200323T034545,Greater London,5.9042868163561624e-5,2020-03-21T11:59:38Z
20200322T123129_20200324T051049,Greater London,5.3518837431920844e-5,2020-03-22T12:31:29Z
20200323T121234_20200325T050356,Greater London,1.4445829534300028e-4,2020-03-23T12:12:34Z
NA,NA,NA,2020-03-24T12:00:00Z
NA,NA,NA,2020-03-25T12:00:00Z
20200326T111550_20200328T040326,Greater London,1.3997568572740208e-4,2020-03-26T11:15:50Z
20200327T105655_20200329T034921,Greater London,5.661005779935836e-5,2020-03-27T11:47:40Z
NA,NA,NA,2020-03-28T12:00:00Z
20200329T120035_20200331T045651,Greater London,1.9610665045092656e-5,2020-03-29T12:00:35Z
NA,NA,NA,2020-03-30T12:00:00Z
NA,NA,NA,2020-03-31T12:00:00Z
NA,NA,NA,2020-04-01T12:00:00Z
NA,NA,NA,2020-04-02T12:00:00Z
NA,NA,NA,2020-04-03T12:00:00Z
20200404T114836_20200406T042637,Greater London,4.845163703121185e-5,2020-04-04T11:48:36Z
NA,NA,NA,2020-04-05T12:00:00Z
NA,NA,NA,2020-04-06T12:00:00Z
NA,NA,NA,2020-04-07T12:00:00Z
20200408T103255_20200410T031645,Greater London,5.30524988848875e-5,2020-04-08T10:32:55Z
NA,NA,NA,2020-04-09T12:00:00Z
NA,NA,NA,2020-04-10T12:00:00Z
NA,NA,NA,2020-04-11T12:00:00Z
NA,NA,NA,2020-04-12T12:00:00Z
20200413T103948_20200415T090217,Greater London,2.5055775235412736e-5,2020-04-13T11:30:33Z
20200414T102053_20200416T024210,Greater London,8.76181803814614e-5,2020-04-14T11:11:38Z
20200415T114327_20200417T043651,Greater London,1.3249515184319714e-4,2020-04-15T11:43:27Z
20200416T112432_20200418T040646,Greater London,2.3276270582494517e-4,2020-04-16T11:24:32Z
20200417T110536_20200419T035225,Greater London,6.694768863664449e-5,2020-04-17T11:05:36Z
NA,NA,NA,2020-04-18T12:00:00Z
20200419T102744_20200421T030133,Greater London,4.791824301387104e-5,2020-04-19T11:18:29Z
20200420T115019_20200422T045749,Greater London,5.86237293847294e-5,2020-04-20T11:50:19Z
20200421T113123_20200423T041944,Greater London,7.789423747071763e-5,2020-04-21T11:31:23Z
20200422T111227_20200424T040913,Greater London,8.188211091183045e-5,2020-04-22T12:03:12Z
20200423T105330_20200425T035304,Greater London,1.0884876304792865e-4,2020-04-23T11:44:15Z
20200424T103434_20200426T101903,Greater London,8.762813520378054e-5,2020-04-24T11:25:19Z
20200425T115708_20200427T051437,Greater London,6.718812886159034e-5,2020-04-25T11:57:08Z
20200426T113812_20200428T043943,Greater London,6.956702001708403e-5,2020-04-26T11:38:12Z
NA,NA,NA,2020-04-27T12:00:00Z
NA,NA,NA,2020-04-28T12:00:00Z
NA,NA,NA,2020-04-29T12:00:00Z
NA,NA,NA,2020-04-30T12:00:00Z
20200501T114459_20200503T043327,Greater London,5.187594127781081e-5,2020-05-01T11:44:59Z
20200502T112602_20200504T041914,Greater London,4.4252266890076014e-5,2020-05-02T11:26:02Z
NA,NA,NA,2020-05-03T12:00:00Z
20200504T104808_20200506T035438,Greater London,4.854004862763246e-5,2020-05-04T11:38:53Z
20200505T102911_20200507T072508,Greater London,6.127610747107963e-5,2020-05-05T11:19:56Z
20200506T115144_20200508T044848,Greater London,9.216704500297238e-5,2020-05-06T11:51:44Z
20200507T113247_20200509T042707,Greater London,8.359856119665e-5,2020-05-07T11:32:47Z
20200508T111349_20200511T120431,Greater London,6.538670524013398e-5,2020-05-08T12:04:34Z
20200509T105452_20200511T122247,Greater London,8.789883340911702e-5,2020-05-09T11:45:37Z
NA,NA,NA,2020-05-10T12:00:00Z
20200511T115826_20200513T065729,Greater London,2.1641640360753703e-5,2020-05-11T11:58:26Z
20200512T113929_20200514T043535,Greater London,1.7716742393537074e-4,2020-05-12T11:39:29Z
NA,NA,NA,2020-05-13T12:00:00Z
20200514T124303_20200516T053541,Greater London,4.674074882661502e-5,2020-05-14T12:43:03Z
20200515T104234_20200517T034311,Greater London,1.0493460097749582e-4,2020-05-15T11:33:19Z
NA,NA,NA,2020-05-16T12:00:00Z
NA,NA,NA,2020-05-17T12:00:00Z
20200518T112709_20200520T043544,Greater London,5.974652542141526e-5,2020-05-18T11:27:09Z
20200519T110811_20200521T041911,Greater London,7.378816656623653e-5,2020-05-19T11:58:56Z
20200520T104912_20200522T034831,Greater London,5.2146918716489554e-5,2020-05-20T11:39:57Z
20200521T103013_20200523T034458,Greater London,7.889701433358993e-5,2020-05-21T11:20:58Z
20200522T115244_20200524T045115,Greater London,4.0739042881006265e-5,2020-05-22T11:52:44Z
20200523T113345_20200525T044859,Greater London,3.516973925517889e-6,2020-05-23T11:33:45Z
20200524T111446_20200526T041710,Greater London,2.861239241201869e-5,2020-05-24T12:05:31Z
20200525T105547_20200527T035623,Greater London,6.0595836684849914e-5,2020-05-25T11:46:32Z
20200526T103648_20200528T034527,Greater London,9.65573246691219e-5,2020-05-26T11:27:33Z
NA,NA,NA,2020-05-27T12:00:00Z
20200528T114018_20200530T044125,Greater London,7.507896119741829e-5,2020-05-28T11:40:18Z
20200529T112119_20200531T042128,Greater London,9.605494727300349e-5,2020-05-29T12:12:04Z
20200530T110219_20200601T040541,Greater London,6.5969337692807465e-005,2020-05-30T11:53:04Z
20200531T104319_20200602T034127,Greater London,4.864021559040372e-5,2020-05-31T11:34:04Z
20200601T102419_20200603T032252,Greater London,6.427893791816292e-5,2020-06-01T11:15:04Z
20200602T114648_20200604T050138,Greater London,9.630819197706344e-5,2020-06-02T11:46:48Z
NA,NA,NA,2020-06-03T12:00:00Z
20200604T110848_20200606T042622,Greater London,9.111065556316605e-5,2020-06-04T11:08:48Z
20200605T123117_20200607T053437,Greater London,4.933163665070438e-5,2020-06-05T12:31:17Z
NA,NA,NA,2020-06-06T12:00:00Z
NA,NA,NA,2020-06-07T12:00:00Z
NA,NA,NA,2020-06-08T12:00:00Z
NA,NA,NA,2020-06-09T12:00:00Z
NA,NA,NA,2020-06-10T12:00:00Z
20200611T121841_20200613T051850,Greater London,1.820916933711449e-5,2020-06-11T12:18:41Z
NA,NA,NA,2020-06-12T12:00:00Z
20200613T114038_20200615T050632,Greater London,3.237365051383551e-5,2020-06-13T11:40:38Z
20200614T112136_20200616T042651,Greater London,2.3954588901628842e-5,2020-06-14T12:12:21Z
NA,NA,NA,2020-06-15T12:00:00Z
20200616T122503_20200618T051449,Greater London,4.259924150647082e-5,2020-06-16T12:25:03Z
NA,NA,NA,2020-06-17T12:00:00Z
NA,NA,NA,2020-06-18T12:00:00Z
NA,NA,NA,2020-06-19T12:00:00Z
NA,NA,NA,2020-06-20T12:00:00Z
NA,NA,NA,2020-06-21T12:00:00Z
20200622T103049_20200624T031722,Greater London,5.68037440317557e-5,2020-06-22T11:21:34Z
20200623T115316_20200625T044330,Greater London,5.4269719142615695e-5,2020-06-23T11:53:16Z
20200624T113413_20200626T042637,Greater London,1.0470541909582847e-4,2020-06-24T11:34:13Z
20200625T111510_20200627T040355,Greater London,9.135524910285535e-5,2020-06-25T12:05:55Z
20200626T105607_20200628T040036,Greater London,6.874806755542135e-5,2020-06-26T11:46:52Z
20200627T121834_20200629T053355,Greater London,2.4400866092003796e-5,2020-06-27T12:18:34Z
20200628T115931_20200630T045038,Greater London,1.6952951758785858e-5,2020-06-28T11:59:31Z
20200629T114027_20200701T042957,Greater London,2.7441062358469686e-5,2020-06-29T11:40:27Z
NA,NA,NA,2020-06-30T12:00:00Z
20200701T110220_20200703T040854,Greater London,2.8791800408702414e-5,2020-07-01T11:02:20Z
20200702T122446_20200704T050518,Greater London,2.8506462484274023e-5,2020-07-02T12:24:46Z
20200703T102413_20200705T030009,Greater London,6.915580389093486e-5,2020-07-03T11:14:57Z
NA,NA,NA,2020-07-04T12:00:00Z
20200705T112734_20200707T043635,Greater London,4.817118020546168e-5,2020-07-05T11:27:34Z
NA,NA,NA,2020-07-06T12:00:00Z
NA,NA,NA,2020-07-07T12:00:00Z
NA,NA,NA,2020-07-08T12:00:00Z
NA,NA,NA,2020-07-09T12:00:00Z
NA,NA,NA,2020-07-10T12:00:00Z
20200711T111438_20200713T035605,Greater London,3.230048232671883e-5,2020-07-11T11:14:38Z
20200712T105533_20200714T094031,Greater London,1.1268760525037392e-4,2020-07-12T11:46:18Z
20200713T103628_20200721T114958,Greater London,5.182575061001247e-5,2020-07-13T11:27:13Z
NA,NA,NA,2020-07-14T12:00:00Z
NA,NA,NA,2020-07-15T12:00:00Z
NA,NA,NA,2020-07-16T12:00:00Z
20200717T110138_20200724T122012,Greater London,8.711422539521438e-5,2020-07-17T11:52:22Z
20200718T104233_20200725T120134,Greater London,6.042164353047187e-5,2020-07-18T11:33:17Z
NA,NA,NA,2020-07-19T12:00:00Z
20200720T114551_20200727T211224,Greater London,6.787182862176092e-5,2020-07-20T11:45:51Z
20200721T112646_20200728T123510,Greater London,1.110434261112214e-4,2020-07-21T11:26:46Z
NA,NA,NA,2020-07-22T12:00:00Z
20200723T104834_20200730T075429,Greater London,9.076192778562672e-5,2020-07-23T11:39:19Z
20200724T121058_20200730T235414,Greater London,3.189887069039427e-5,2020-07-24T12:10:58Z
NA,NA,NA,2020-07-25T12:00:00Z
20200726T113246_20200801T104710,Greater London,2.3833111099324395e-5,2020-07-26T11:32:46Z
NA,NA,NA,2020-07-27T12:00:00Z
20200728T105434_20200802T235806,Greater London,3.4128254205211455e-5,2020-07-28T11:45:19Z
20200729T103528_20200803T163328,Greater London,7.737454046695772e-5,2020-07-29T11:26:12Z
20200730T115751_20200804T093521,Greater London,7.72066502377828e-5,2020-07-30T11:57:51Z
20200731T113845_20200805T094028,Greater London,7.205932278556582e-5,2020-07-31T11:38:45Z
NA,NA,NA,2020-08-01T12:00:00Z
20200802T110032_20200807T141437,Greater London,3.877218602615042e-5,2020-08-02T11:00:32Z
20200803T122255_20200808T120902,Greater London,3.6264448364825136e-5,2020-08-03T12:22:55Z
20200804T102218_20200809T073426,Greater London,3.242577743994155e-5,2020-08-04T11:13:03Z
20200805T114441_20200810T000316,Greater London,4.56324404307922e-5,2020-08-05T11:44:41Z
20200806T112534_20200810T164343,Greater London,2.279143871920875e-5,2020-08-06T11:25:34Z
20200807T110627_20200811T103029,Greater London,1.3947817318047144e-4,2020-08-07T11:57:12Z
20200808T122850_20200812T083802,Greater London,1.1335973846222522e-4,2020-08-08T12:28:50Z
20200809T102813_20200812T234231,Greater London,6.030862757510655e-5,2020-08-09T11:18:58Z
20200810T115036_20200813T190808,Greater London,1.2363999087352493e-4,2020-08-10T11:50:36Z
20200811T113129_20200814T110841,Greater London,1.1781886245145737e-4,2020-08-11T11:31:29Z
20200812T111221_20200815T115601,Greater London,9.475791325246889e-5,2020-08-12T12:03:06Z
20200813T105314_20200816T121808,Greater London,6.090685502721377e-5,2020-08-13T11:43:59Z
NA,NA,NA,2020-08-14T12:00:00Z
NA,NA,NA,2020-08-15T12:00:00Z
NA,NA,NA,2020-08-16T12:00:00Z
20200817T125943_20200820T082106,Greater London,5.676341029033579e-5,2020-08-17T12:59:43Z
20200818T124036_20200821T112724,Greater London,4.9378869318091695e-5,2020-08-18T12:40:36Z
NA,NA,NA,2020-08-19T12:00:00Z
20200820T102051_20200823T015539,Greater London,4.102010691307533e-5,2020-08-20T11:11:35Z
20200821T114312_20200823T193311,Greater London,2.1362295638066904e-5,2020-08-21T11:43:12Z
20200822T112405_20200824T125545,Greater London,4.5206235051302004e-5,2020-08-22T11:24:05Z
NA,NA,NA,2020-08-23T12:00:00Z
20200824T104549_20200826T104325,Greater London,7.796769015392486e-5,2020-08-24T10:45:49Z
20200825T120810_20200827T055508,Greater London,1.836010628599429e-5,2020-08-25T12:08:10Z
20200826T114902_20200828T053838,Greater London,2.4284328842320693e-5,2020-08-26T11:49:02Z
NA,NA,NA,2020-08-27T12:00:00Z
