ImageID,NAME_2,mean,start_dt
NA,NA,NA,2019-08-31T12:00:00Z
NA,NA,NA,2019-09-01T12:00:00Z
NA,NA,NA,2019-09-02T12:00:00Z
NA,NA,NA,2019-09-03T12:00:00Z
20190904T114211_20190910T151529,Paris,5.3657401516576035e-5,2019-09-04T11:42:11Z
NA,NA,NA,2019-09-05T12:00:00Z
NA,NA,NA,2019-09-06T12:00:00Z
NA,NA,NA,2019-09-07T12:00:00Z
NA,NA,NA,2019-09-08T12:00:00Z
NA,NA,NA,2019-09-09T12:00:00Z
NA,NA,NA,2019-09-10T12:00:00Z
NA,NA,NA,2019-09-11T12:00:00Z
NA,NA,NA,2019-09-12T12:00:00Z
20190913T121259_20190919T145818,Paris,1.2855753638945942e-4,2019-09-13T12:12:59Z
20190914T115351_20190920T143915,Paris,9.858573220104206e-5,2019-09-14T11:53:51Z
NA,NA,NA,2019-09-15T12:00:00Z
NA,NA,NA,2019-09-16T12:00:00Z
NA,NA,NA,2019-09-17T12:00:00Z
20190918T103719_20190924T131330,Paris,8.926829488506758e-5,2019-09-18T11:28:03Z
20190919T115940_20190925T143216,Paris,1.1057713559826758e-4,2019-09-19T11:59:40Z
NA,NA,NA,2019-09-20T12:00:00Z
20190921T112123_20190927T135639,Paris,8.871797728617618e-5,2019-09-21T11:21:23Z
NA,NA,NA,2019-09-22T12:00:00Z
NA,NA,NA,2019-09-23T12:00:00Z
NA,NA,NA,2019-09-24T12:00:00Z
NA,NA,NA,2019-09-25T12:00:00Z
NA,NA,NA,2019-09-26T12:00:00Z
20190927T110802_20191003T144511,Paris,3.893092661986855e-5,2019-09-27T11:58:47Z
NA,NA,NA,2019-09-28T12:00:00Z
NA,NA,NA,2019-09-29T12:00:00Z
20190930T115207_20191006T143056,Paris,1.1680424358928576e-4,2019-09-30T11:52:07Z
NA,NA,NA,2019-10-01T12:00:00Z
20191002T111350_20191008T133854,Paris,6.49357486235737e-5,2019-10-02T11:13:50Z
NA,NA,NA,2019-10-03T12:00:00Z
NA,NA,NA,2019-10-04T12:00:00Z
NA,NA,NA,2019-10-05T12:00:00Z
20191006T113846_20191012T142250,Paris,4.273681057670258e-5,2019-10-06T11:38:46Z
NA,NA,NA,2019-10-07T12:00:00Z
NA,NA,NA,2019-10-08T12:00:00Z
NA,NA,NA,2019-10-09T12:00:00Z
20191010T120342_20191016T143525,Paris,5.536797500958451e-5,2019-10-10T12:03:42Z
20191011T114433_20191017T141023,Paris,4.44531728879682e-5,2019-10-11T11:44:33Z
NA,NA,NA,2019-10-12T12:00:00Z
NA,NA,NA,2019-10-13T12:00:00Z
NA,NA,NA,2019-10-14T12:00:00Z
NA,NA,NA,2019-10-15T12:00:00Z
NA,NA,NA,2019-10-16T12:00:00Z
NA,NA,NA,2019-10-17T12:00:00Z
20191018T111205_20191024T134959,Paris,4.1085522037326294e-5,2019-10-18T11:12:05Z
20191019T123426_20191025T151703,Paris,8.756472853044217e-5,2019-10-19T12:34:26Z
NA,NA,NA,2019-10-20T12:00:00Z
20191021T115610_20191027T143647,Paris,4.951839946443215e-5,2019-10-21T11:56:10Z
NA,NA,NA,2019-10-22T12:00:00Z
NA,NA,NA,2019-10-23T12:00:00Z
NA,NA,NA,2019-10-24T12:00:00Z
NA,NA,NA,2019-10-25T12:00:00Z
20191026T102029_20191101T123917,Paris,9.029492801438402e-5,2019-10-26T11:11:14Z
NA,NA,NA,2019-10-27T12:00:00Z
20191028T112343_20191103T140105,Paris,8.570759850005733e-5,2019-10-28T11:23:43Z
NA,NA,NA,2019-10-29T12:00:00Z
NA,NA,NA,2019-10-30T12:00:00Z
NA,NA,NA,2019-10-31T12:00:00Z
NA,NA,NA,2019-11-01T12:00:00Z
NA,NA,NA,2019-11-02T12:00:00Z
NA,NA,NA,2019-11-03T12:00:00Z
20191104T105119_20191110T134840,Paris,6.244882300523012e-5,2019-11-04T11:42:04Z
20191105T121341_20191111T145742,Paris,6.595032522454858e-5,2019-11-05T12:13:41Z
NA,NA,NA,2019-11-06T12:00:00Z
20191107T113527_20191113T144239,Paris,4.093658979588986e-5,2019-11-07T11:35:27Z
20191108T111620_20191114T141133,Paris,2.6626245408786726e-4,2019-11-08T11:16:20Z
20191109T123842_20191115T153027,Paris,5.527224443183943e-5,2019-11-09T12:38:42Z
NA,NA,NA,2019-11-10T12:00:00Z
20191111T120028_20191117T145058,Paris,7.61325095953465e-5,2019-11-11T12:00:28Z
NA,NA,NA,2019-11-12T12:00:00Z
20191113T112215_20191119T135824,Paris,1.0390897415422031e-4,2019-11-13T11:22:15Z
NA,NA,NA,2019-11-14T12:00:00Z
NA,NA,NA,2019-11-15T12:00:00Z
NA,NA,NA,2019-11-16T12:00:00Z
20191117T114719_20191123T145632,Paris,1.501259343982372e-4,2019-11-17T11:47:19Z
NA,NA,NA,2019-11-18T12:00:00Z
20191119T110906_20191125T134607,Paris,4.144734411966055e-4,2019-11-19T11:09:06Z
20191120T105001_20191126T131544,Paris,1.336316899172403e-4,2019-11-20T11:40:45Z
20191121T103055_20191127T131348,Paris,1.8785323138897155e-4,2019-11-21T11:21:39Z
20191122T101149_20191129T121704,Paris,1.2499042573921285e-4,2019-11-22T11:02:34Z
NA,NA,NA,2019-11-23T12:00:00Z
20191124T111507_20191130T134443,Paris,7.791350772673473e-5,2019-11-24T11:15:07Z
20191125T105602_20191201T133438,Paris,1.2351004580711254e-4,2019-11-25T10:56:02Z
NA,NA,NA,2019-11-26T12:00:00Z
NA,NA,NA,2019-11-27T12:00:00Z
NA,NA,NA,2019-11-28T12:00:00Z
NA,NA,NA,2019-11-29T12:00:00Z
20191130T110207_20191206T134825,Paris,1.1665021661574558e-4,2019-11-30T11:02:07Z
NA,NA,NA,2019-12-01T12:00:00Z
20191202T120527_20191208T145721,Paris,1.7877964671661763e-4,2019-12-02T12:05:27Z
NA,NA,NA,2019-12-03T12:00:00Z
20191204T112719_20191210T143813,Paris,2.2397171384794744e-4,2019-12-04T11:27:19Z
NA,NA,NA,2019-12-05T12:00:00Z
NA,NA,NA,2019-12-06T12:00:00Z
20191207T103007_20191212T202051,Paris,3.66267267963849e-5,2019-12-07T10:30:07Z
NA,NA,NA,2019-12-08T12:00:00Z
20191209T113330_20191214T051949,Paris,3.673999372136324e-5,2019-12-09T11:33:30Z
NA,NA,NA,2019-12-10T12:00:00Z
NA,NA,NA,2019-12-11T12:00:00Z
NA,NA,NA,2019-12-12T12:00:00Z
20191213T115847_20191217T171920,Paris,3.207618762905682e-5,2019-12-13T11:58:47Z
20191214T113944_20191218T003917,Paris,4.338035378788447e-5,2019-12-14T11:39:44Z
NA,NA,NA,2019-12-15T12:00:00Z
NA,NA,NA,2019-12-16T12:00:00Z
20191217T104236_20191220T024028,Paris,1.354426294687245e-4,2019-12-17T10:42:36Z
20191218T102334_20191220T145802,Paris,1.8625293790610888e-4,2019-12-18T11:14:19Z
NA,NA,NA,2019-12-19T12:00:00Z
20191220T112700_20191222T042648,Paris,3.079215612181157e-5,2019-12-20T11:27:00Z
20191221T110758_20191223T042518,Paris,7.446536502395732e-5,2019-12-21T11:07:58Z
NA,NA,NA,2019-12-22T12:00:00Z
NA,NA,NA,2019-12-23T12:00:00Z
20191224T101053_20191226T030749,Paris,5.2029726685769514e-5,2019-12-24T11:01:38Z
20191225T113322_20191227T045630,Paris,7.939966758206301e-5,2019-12-25T11:33:22Z
20191226T111420_20191228T042336,Paris,2.9510436434065926e-5,2019-12-26T11:14:20Z
NA,NA,NA,2019-12-27T12:00:00Z
NA,NA,NA,2019-12-28T12:00:00Z
20191229T115848_20191231T050619,Paris,1.7576759529559777e-4,2019-12-29T11:58:48Z
20191230T113947_20200101T052655,Paris,1.5160714279485577e-4,2019-12-30T11:39:47Z
20191231T112047_20200102T043947,Paris,1.460534251395085e-4,2019-12-31T11:20:47Z
NA,NA,NA,2020-01-01T12:00:00Z
NA,NA,NA,2020-01-02T12:00:00Z
NA,NA,NA,2020-01-03T12:00:00Z
20200104T114616_20200106T050514,Paris,1.4001957319753372e-4,2020-01-04T11:46:16Z
NA,NA,NA,2020-01-05T12:00:00Z
20200106T110817_20200108T040934,Paris,1.3192590537557358e-4,2020-01-06T11:08:17Z
NA,NA,NA,2020-01-07T12:00:00Z
NA,NA,NA,2020-01-08T12:00:00Z
NA,NA,NA,2020-01-09T12:00:00Z
NA,NA,NA,2020-01-10T12:00:00Z
NA,NA,NA,2020-01-11T12:00:00Z
NA,NA,NA,2020-01-12T12:00:00Z
NA,NA,NA,2020-01-13T12:00:00Z
NA,NA,NA,2020-01-14T12:00:00Z
NA,NA,NA,2020-01-15T12:00:00Z
20200116T112127_20200120T044718,Paris,1.0605011389773861e-4,2020-01-16T11:21:27Z
20200117T110228_20200121T031618,Paris,5.876032792380936e-5,2020-01-17T11:53:13Z
20200118T104330_20200122T031557,Paris,1.6632873544332466e-4,2020-01-18T11:34:15Z
20200119T102432_20200124T145451,Paris,4.433582456866304e-5,2020-01-19T11:15:17Z
20200120T114704_20200124T154934,Paris,1.5752834400773637e-4,2020-01-20T11:47:04Z
20200121T112806_20200125T145353,Paris,2.8963707446744684e-4,2020-01-21T11:28:06Z
20200122T110908_20200126T124743,Paris,1.8173941567818498e-4,2020-01-22T11:09:08Z
20200123T105010_20200126T192959,Paris,9.38715015175095e-5,2020-01-23T10:50:10Z
20200124T103113_20200127T174428,Paris,1.6846898901475119e-4,2020-01-24T11:21:58Z
NA,NA,NA,2020-01-25T12:00:00Z
NA,NA,NA,2020-01-26T12:00:00Z
NA,NA,NA,2020-01-27T12:00:00Z
20200128T123824_20200131T175338,Paris,1.4207011845036113e-5,2020-01-28T12:38:24Z
20200129T103757_20200201T153357,Paris,1.59475293912692e-5,2020-01-29T10:37:57Z
NA,NA,NA,2020-01-30T12:00:00Z
20200131T114133_20200203T224529,Paris,3.539167191726947e-5,2020-01-31T11:41:33Z
20200201T112236_20200204T163837,Paris,2.375964632284651e-5,2020-02-01T11:22:36Z
NA,NA,NA,2020-02-02T12:00:00Z
NA,NA,NA,2020-02-03T12:00:00Z
NA,NA,NA,2020-02-04T12:00:00Z
NA,NA,NA,2020-02-05T12:00:00Z
20200206T112923_20200209T164028,Paris,1.7456877589862275e-4,2020-02-06T11:29:23Z
20200207T111027_20200210T161249,Paris,1.544920525913827e-4,2020-02-07T11:10:27Z
NA,NA,NA,2020-02-08T12:00:00Z
NA,NA,NA,2020-02-09T12:00:00Z
20200210T101338_20200213T150214,Paris,3.940015590585718e-5,2020-02-10T10:13:38Z
20200211T113612_20200214T161825,Paris,3.72594057531948e-5,2020-02-11T11:36:12Z
20200212T111716_20200215T162546,Paris,2.7695006443680457e-5,2020-02-12T11:17:16Z
20200213T105820_20200216T160528,Paris,5.62796911151572e-5,2020-02-13T10:58:20Z
NA,NA,NA,2020-02-14T12:00:00Z
20200215T102029_20200218T152955,Paris,7.1145866981795e-5,2020-02-15T11:11:14Z
NA,NA,NA,2020-02-16T12:00:00Z
20200217T112408_20200220T163924,Paris,4.177770753964923e-5,2020-02-17T11:24:08Z
NA,NA,NA,2020-02-18T12:00:00Z
NA,NA,NA,2020-02-19T12:00:00Z
NA,NA,NA,2020-02-20T12:00:00Z
NA,NA,NA,2020-02-21T12:00:00Z
NA,NA,NA,2020-02-22T12:00:00Z
NA,NA,NA,2020-02-23T12:00:00Z
NA,NA,NA,2020-02-24T12:00:00Z
NA,NA,NA,2020-02-25T12:00:00Z
NA,NA,NA,2020-02-26T12:00:00Z
NA,NA,NA,2020-02-27T12:00:00Z
NA,NA,NA,2020-02-28T12:00:00Z
NA,NA,NA,2020-02-29T12:00:00Z
NA,NA,NA,2020-03-01T12:00:00Z
NA,NA,NA,2020-03-02T12:00:00Z
NA,NA,NA,2020-03-03T12:00:00Z
NA,NA,NA,2020-03-04T12:00:00Z
NA,NA,NA,2020-03-05T12:00:00Z
NA,NA,NA,2020-03-06T12:00:00Z
NA,NA,NA,2020-03-07T12:00:00Z
NA,NA,NA,2020-03-08T12:00:00Z
20200309T113250_20200312T231418,Paris,5.25846189702861e-5,2020-03-09T11:32:50Z
NA,NA,NA,2020-03-10T12:00:00Z
NA,NA,NA,2020-03-11T12:00:00Z
20200312T121736_20200315T170817,Paris,3.9635263460751204e-5,2020-03-12T12:17:36Z
20200313T101711_20200316T150432,Paris,5.838531531912611e-5,2020-03-13T11:07:56Z
NA,NA,NA,2020-03-14T12:00:00Z
20200315T112052_20200318T161301,Paris,4.9979145248806916e-5,2020-03-15T11:20:52Z
NA,NA,NA,2020-03-16T12:00:00Z
NA,NA,NA,2020-03-17T12:00:00Z
NA,NA,NA,2020-03-18T12:00:00Z
20200319T114643_20200321T124233,Paris,1.3510954268395695e-4,2020-03-19T11:46:43Z
20200320T112748_20200322T041224,Paris,7.807643416206687e-5,2020-03-20T11:27:48Z
NA,NA,NA,2020-03-21T12:00:00Z
NA,NA,NA,2020-03-22T12:00:00Z
20200323T121234_20200325T050356,Paris,6.852571365635505e-5,2020-03-23T12:12:34Z
NA,NA,NA,2020-03-24T12:00:00Z
NA,NA,NA,2020-03-25T12:00:00Z
20200326T111550_20200328T040326,Paris,7.40929235416318e-5,2020-03-26T11:15:50Z
20200327T105655_20200329T034921,Paris,8.447576006372725e-5,2020-03-27T11:47:40Z
20200328T121930_20200330T103947,Paris,1.085176580974271e-4,2020-03-28T12:19:30Z
20200329T120035_20200331T045651,Paris,8.371663716388866e-5,2020-03-29T12:00:35Z
NA,NA,NA,2020-03-30T12:00:00Z
NA,NA,NA,2020-03-31T12:00:00Z
NA,NA,NA,2020-04-01T12:00:00Z
NA,NA,NA,2020-04-02T12:00:00Z
NA,NA,NA,2020-04-03T12:00:00Z
20200404T114836_20200406T042637,Paris,4.533781931767604e-5,2020-04-04T11:48:36Z
NA,NA,NA,2020-04-05T12:00:00Z
NA,NA,NA,2020-04-06T12:00:00Z
NA,NA,NA,2020-04-07T12:00:00Z
20200408T103255_20200410T031645,Paris,8.268759206236398e-5,2020-04-08T10:32:55Z
NA,NA,NA,2020-04-09T12:00:00Z
NA,NA,NA,2020-04-10T12:00:00Z
NA,NA,NA,2020-04-11T12:00:00Z
NA,NA,NA,2020-04-12T12:00:00Z
20200413T103948_20200415T090217,Paris,4.2114917390321644e-5,2020-04-13T11:30:33Z
20200414T102053_20200416T024210,Paris,5.14707669558652e-5,2020-04-14T11:11:38Z
20200415T114327_20200417T043651,Paris,5.782597843999781e-5,2020-04-15T11:43:27Z
20200416T112432_20200418T040646,Paris,4.994477092468551e-5,2020-04-16T11:24:32Z
20200417T110536_20200419T035225,Paris,6.54815141121711e-5,2020-04-17T11:56:21Z
20200418T104640_20200420T033017,Paris,7.919331988711883e-5,2020-04-18T10:46:40Z
20200419T102744_20200421T030133,Paris,4.756682657687762e-5,2020-04-19T11:18:29Z
20200420T115019_20200422T045749,Paris,1.2392914064330608e-4,2020-04-20T11:50:19Z
20200421T113123_20200423T041944,Paris,1.315177605170162e-4,2020-04-21T11:31:23Z
20200422T111227_20200424T040913,Paris,7.05362719630451e-5,2020-04-22T12:03:12Z
20200423T105330_20200425T035304,Paris,1.3354603163260947e-4,2020-04-23T11:44:15Z
20200424T103434_20200426T101903,Paris,6.150002283371821e-5,2020-04-24T11:25:19Z
20200425T115708_20200427T051437,Paris,7.963321597574978e-5,2020-04-25T11:57:08Z
20200426T113812_20200428T043943,Paris,5.629814345262208e-5,2020-04-26T11:38:12Z
NA,NA,NA,2020-04-27T12:00:00Z
NA,NA,NA,2020-04-28T12:00:00Z
NA,NA,NA,2020-04-29T12:00:00Z
NA,NA,NA,2020-04-30T12:00:00Z
20200501T114459_20200503T043327,Paris,2.06844838685012e-5,2020-05-01T11:44:59Z
20200502T112602_20200504T041914,Paris,1.1267580686400182e-4,2020-05-02T11:26:02Z
NA,NA,NA,2020-05-03T12:00:00Z
NA,NA,NA,2020-05-04T12:00:00Z
NA,NA,NA,2020-05-05T12:00:00Z
20200506T115144_20200508T044848,Paris,8.806374203655693e-5,2020-05-06T11:51:44Z
NA,NA,NA,2020-05-07T12:00:00Z
NA,NA,NA,2020-05-08T12:00:00Z
20200509T123622_20200511T122307,Paris,4.3879670766337396e-5,2020-05-09T12:36:22Z
NA,NA,NA,2020-05-10T12:00:00Z
NA,NA,NA,2020-05-11T12:00:00Z
20200512T113929_20200514T043535,Paris,1.7859436651560676e-4,2020-05-12T11:39:29Z
20200513T112031_20200515T041321,Paris,1.477993568765412e-4,2020-05-13T11:20:31Z
20200514T110133_20200516T035841,Paris,7.498696696415345e-5,2020-05-14T11:52:18Z
20200515T104234_20200517T034311,Paris,7.890530229570693e-5,2020-05-15T11:33:19Z
20200516T120506_20200518T044640,Paris,1.1924560191917223e-4,2020-05-16T12:05:06Z
NA,NA,NA,2020-05-17T12:00:00Z
20200518T112709_20200520T043544,Paris,1.3951015210481515e-4,2020-05-18T11:27:09Z
20200519T110811_20200521T041911,Paris,9.357978659899898e-5,2020-05-19T11:58:56Z
20200520T104912_20200522T034831,Paris,9.408345666567572e-5,2020-05-20T11:39:57Z
20200521T103013_20200523T034458,Paris,8.379525018836893e-5,2020-05-21T11:20:58Z
NA,NA,NA,2020-05-22T12:00:00Z
20200523T113345_20200525T044859,Paris,3.219113976109856e-5,2020-05-23T11:33:45Z
20200524T111446_20200526T041710,Paris,2.4413162388371096e-5,2020-05-24T11:14:46Z
NA,NA,NA,2020-05-25T12:00:00Z
20200526T103648_20200528T034527,Paris,6.605060777828273e-5,2020-05-26T11:27:33Z
20200527T115918_20200529T045907,Paris,1.0275203290030063e-4,2020-05-27T11:59:18Z
20200528T114018_20200530T044125,Paris,8.159000034513943e-5,2020-05-28T11:40:18Z
20200529T112119_20200531T042128,Paris,7.68963479093512e-5,2020-05-29T11:21:19Z
20200530T110219_20200601T040541,Paris,5.9021252718250294e-5,2020-05-30T11:53:04Z
20200531T104319_20200602T034127,Paris,4.596254541687009e-5,2020-05-31T11:34:04Z
20200601T102419_20200603T032252,Paris,4.486893689342866e-5,2020-06-01T11:15:04Z
20200602T114648_20200604T050138,Paris,1.0743910124855103e-4,2020-06-02T11:46:48Z
NA,NA,NA,2020-06-03T12:00:00Z
NA,NA,NA,2020-06-04T12:00:00Z
NA,NA,NA,2020-06-05T12:00:00Z
NA,NA,NA,2020-06-06T12:00:00Z
NA,NA,NA,2020-06-07T12:00:00Z
NA,NA,NA,2020-06-08T12:00:00Z
NA,NA,NA,2020-06-09T12:00:00Z
NA,NA,NA,2020-06-10T12:00:00Z
NA,NA,NA,2020-06-11T12:00:00Z
NA,NA,NA,2020-06-12T12:00:00Z
20200613T114038_20200615T050632,Paris,3.305874587454743e-5,2020-06-13T11:40:38Z
NA,NA,NA,2020-06-14T12:00:00Z
NA,NA,NA,2020-06-15T12:00:00Z
20200616T104333_20200618T035456,Paris,2.8985819849685592e-5,2020-06-16T11:34:18Z
NA,NA,NA,2020-06-17T12:00:00Z
NA,NA,NA,2020-06-18T12:00:00Z
NA,NA,NA,2020-06-19T12:00:00Z
NA,NA,NA,2020-06-20T12:00:00Z
NA,NA,NA,2020-06-21T12:00:00Z
20200622T103049_20200624T031722,Paris,1.1343846914311397e-4,2020-06-22T11:21:34Z
20200623T115316_20200625T044330,Paris,9.471506376834953e-5,2020-06-23T11:53:16Z
20200624T113413_20200626T042637,Paris,8.982363422149014e-5,2020-06-24T11:34:13Z
20200625T111510_20200627T040355,Paris,8.966355554294406e-5,2020-06-25T11:15:10Z
20200626T123737_20200628T052712,Paris,1.1075150517134479e-4,2020-06-26T12:37:37Z
NA,NA,NA,2020-06-27T12:00:00Z
20200628T115931_20200630T045038,Paris,5.004145373443252e-5,2020-06-28T11:59:31Z
NA,NA,NA,2020-06-29T12:00:00Z
NA,NA,NA,2020-06-30T12:00:00Z
NA,NA,NA,2020-07-01T12:00:00Z
20200702T104316_20200704T033400,Paris,3.286448600508696e-5,2020-07-02T10:43:16Z
NA,NA,NA,2020-07-03T12:00:00Z
NA,NA,NA,2020-07-04T12:00:00Z
NA,NA,NA,2020-07-05T12:00:00Z
NA,NA,NA,2020-07-06T12:00:00Z
20200707T104926_20200709T034441,Paris,1.2848287531507988e-4,2020-07-07T11:40:11Z
NA,NA,NA,2020-07-08T12:00:00Z
20200709T115247_20200711T044700,Paris,6.20176506216471e-5,2020-07-09T11:52:47Z
NA,NA,NA,2020-07-10T12:00:00Z
20200711T111438_20200713T035605,Paris,6.696877848808743e-5,2020-07-11T12:05:23Z
20200712T105533_20200714T094031,Paris,5.239548859221236e-5,2020-07-12T11:46:18Z
20200713T103628_20200721T114958,Paris,8.557922491806535e-5,2020-07-13T11:27:13Z
NA,NA,NA,2020-07-14T12:00:00Z
NA,NA,NA,2020-07-15T12:00:00Z
NA,NA,NA,2020-07-16T12:00:00Z
NA,NA,NA,2020-07-17T12:00:00Z
20200718T104233_20200725T120134,Paris,8.218765000123242e-5,2020-07-18T11:33:17Z
20200719T102327_20200726T113731,Paris,6.49391066163754e-5,2020-07-19T11:14:12Z
20200720T114551_20200727T211224,Paris,6.53146493277999e-5,2020-07-20T11:45:51Z
20200721T112646_20200728T123510,Paris,1.0979355136141224e-4,2020-07-21T11:26:46Z
20200722T110740_20200729T102451,Paris,1.0686028074309055e-4,2020-07-22T11:58:25Z
NA,NA,NA,2020-07-23T12:00:00Z
NA,NA,NA,2020-07-24T12:00:00Z
NA,NA,NA,2020-07-25T12:00:00Z
20200726T113246_20200801T104710,Paris,3.695818085067974e-5,2020-07-26T11:32:46Z
20200727T111340_20200802T083629,Paris,5.9172425854460794e-5,2020-07-27T12:04:25Z
NA,NA,NA,2020-07-28T12:00:00Z
20200729T103528_20200803T163328,Paris,1.5331542521016092e-4,2020-07-29T11:26:12Z
20200730T115751_20200804T093521,Paris,1.0339721064254262e-4,2020-07-30T11:57:51Z
20200731T113845_20200805T094028,Paris,9.65711285632723e-5,2020-07-31T11:38:45Z
NA,NA,NA,2020-08-01T12:00:00Z
20200802T124201_20200807T141256,Paris,5.9302973241573116e-5,2020-08-02T12:42:01Z
NA,NA,NA,2020-08-03T12:00:00Z
20200804T102218_20200809T073426,Paris,1.1430761902179155e-4,2020-08-04T11:13:03Z
20200805T114441_20200810T000316,Paris,7.641327909526213e-5,2020-08-05T11:44:41Z
20200806T112534_20200810T164343,Paris,1.1228530054454825e-4,2020-08-06T11:25:34Z
20200807T110627_20200811T103029,Paris,9.008564200488773e-5,2020-08-07T11:57:12Z
NA,NA,NA,2020-08-08T12:00:00Z
20200809T102813_20200812T234231,Paris,6.0467701156281224e-5,2020-08-09T11:18:58Z
20200810T115036_20200813T190808,Paris,1.9681175456704909e-4,2020-08-10T11:50:36Z
20200811T113129_20200814T110841,Paris,2.0218623513479163e-4,2020-08-11T11:31:29Z
20200812T111221_20200815T115601,Paris,6.947648985523081e-5,2020-08-12T12:03:06Z
20200813T105314_20200816T121808,Paris,9.83632210098264e-5,2020-08-13T10:53:14Z
20200814T121536_20200817T091316,Paris,3.470158099009323e-5,2020-08-14T12:15:36Z
NA,NA,NA,2020-08-15T12:00:00Z
20200816T113721_20200819T091220,Paris,4.0660881725115054e-5,2020-08-16T11:37:21Z
NA,NA,NA,2020-08-17T12:00:00Z
20200818T105906_20200821T111856,Paris,5.0383696092247735e-5,2020-08-18T11:49:51Z
NA,NA,NA,2020-08-19T12:00:00Z
20200820T102051_20200823T015539,Paris,1.1186984859271443e-4,2020-08-20T11:11:35Z
20200821T114312_20200823T193311,Paris,2.319420242268411e-5,2020-08-21T11:43:12Z
NA,NA,NA,2020-08-22T12:00:00Z
NA,NA,NA,2020-08-23T12:00:00Z
NA,NA,NA,2020-08-24T12:00:00Z
20200825T102641_20200827T031932,Paris,8.943432753293836e-5,2020-08-25T10:26:41Z
20200826T114902_20200828T053838,Paris,4.666656755650323e-5,2020-08-26T11:49:02Z
20200827T112955_20200829T045424,Paris,6.0044773047391735e-5,2020-08-27T11:29:55Z
20200828T125217_20200830T062752,Paris,4.4153676017153106e-5,2020-08-28T12:52:17Z
NA,NA,NA,2020-08-29T12:00:00Z
NA,NA,NA,2020-08-30T12:00:00Z
NA,NA,NA,2020-08-31T12:00:00Z
NA,NA,NA,2020-09-01T12:00:00Z
NA,NA,NA,2020-09-02T12:00:00Z
NA,NA,NA,2020-09-03T12:00:00Z
NA,NA,NA,2020-09-04T12:00:00Z
NA,NA,NA,2020-09-05T12:00:00Z
20200906T114138_20200908T045833,Paris,3.4815760049461415e-5,2020-09-06T11:41:38Z
NA,NA,NA,2020-09-07T12:00:00Z
NA,NA,NA,2020-09-08T12:00:00Z
20200909T104415_20200911T040233,Paris,1.131811868470907e-4,2020-09-09T10:44:15Z
20200910T120636_20200912T055552,Paris,8.929103730475852e-5,2020-09-10T12:06:36Z
NA,NA,NA,2020-09-11T12:00:00Z
NA,NA,NA,2020-09-12T12:00:00Z
NA,NA,NA,2020-09-13T12:00:00Z
NA,NA,NA,2020-09-14T12:00:00Z
20200915T121226_20200917T055130,Paris,1.6563854752320133e-4,2020-09-15T12:12:26Z
NA,NA,NA,2020-09-16T12:00:00Z
NA,NA,NA,2020-09-17T12:00:00Z
20200918T111501_20200920T045201,Paris,9.941067860765131e-5,2020-09-18T11:15:01Z
20200919T105553_20200921T041920,Paris,1.099373024653824e-4,2020-09-19T10:55:53Z
NA,NA,NA,2020-09-20T12:00:00Z
20200921T101737_20200923T032625,Paris,1.7441057045937581e-4,2020-09-21T11:08:21Z
20200922T113958_20200924T050102,Paris,1.9722164331840847e-4,2020-09-22T11:39:58Z
NA,NA,NA,2020-09-23T12:00:00Z
NA,NA,NA,2020-09-24T12:00:00Z
NA,NA,NA,2020-09-25T12:00:00Z
NA,NA,NA,2020-09-26T12:00:00Z
NA,NA,NA,2020-09-27T12:00:00Z
NA,NA,NA,2020-09-28T12:00:00Z
NA,NA,NA,2020-09-29T12:00:00Z
NA,NA,NA,2020-09-30T12:00:00Z
20201001T121041_20201003T053253,Paris,3.5770785446183264e-5,2020-10-01T12:10:41Z
NA,NA,NA,2020-10-02T12:00:00Z
NA,NA,NA,2020-10-03T12:00:00Z
NA,NA,NA,2020-10-04T12:00:00Z
NA,NA,NA,2020-10-05T12:00:00Z
20201006T121629_20201008T053841,Paris,5.204504674219113e-5,2020-10-06T12:16:29Z
20201007T115720_20201009T053133,Paris,4.324200752774132e-5,2020-10-07T11:57:20Z
NA,NA,NA,2020-10-08T12:00:00Z
NA,NA,NA,2020-10-09T12:00:00Z
NA,NA,NA,2020-10-10T12:00:00Z
NA,NA,NA,2020-10-11T12:00:00Z
NA,NA,NA,2020-10-12T12:00:00Z
NA,NA,NA,2020-10-13T12:00:00Z
NA,NA,NA,2020-10-14T12:00:00Z
NA,NA,NA,2020-10-15T12:00:00Z
20201016T104635_20201018T044539,Paris,3.8689566478297005e-5,2020-10-16T10:46:35Z
NA,NA,NA,2020-10-17T12:00:00Z
20201018T114948_20201020T052000,Paris,1.023670168976856e-4,2020-10-18T11:49:48Z
20201019T113040_20201021T044744,Paris,1.3972099103187036e-4,2020-10-19T11:30:40Z
NA,NA,NA,2020-10-20T12:00:00Z
20201021T105224_20201023T041800,Paris,4.1927040303853334e-5,2020-10-21T11:43:08Z
NA,NA,NA,2020-10-22T12:00:00Z
20201023T115537_20201025T052224,Paris,6.373980345286249e-5,2020-10-23T11:55:37Z
NA,NA,NA,2020-10-24T12:00:00Z
NA,NA,NA,2020-10-25T12:00:00Z
20201026T105813_20201028T044817,Paris,8.683009476894863e-6,2020-10-26T10:58:13Z
NA,NA,NA,2020-10-27T12:00:00Z
NA,NA,NA,2020-10-28T12:00:00Z
NA,NA,NA,2020-10-29T12:00:00Z
NA,NA,NA,2020-10-30T12:00:00Z
