id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
125904,2018-02-19 17:00:00,2402,µg/m³,34.84,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-19 20:00:00,2402,µg/m³,58.77,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-19 21:00:00,2402,µg/m³,35.93,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-19 22:00:00,2402,µg/m³,15.74,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-19 23:00:00,2402,µg/m³,18.1,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 00:00:00,2402,µg/m³,16.02,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 02:00:00,2402,µg/m³,17.47,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 06:00:00,2402,µg/m³,2.8,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 08:00:00,2402,µg/m³,4.54,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 09:00:00,2402,µg/m³,3.79,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 10:00:00,2402,µg/m³,8.32,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 11:00:00,2402,µg/m³,15.27,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 12:00:00,2402,µg/m³,25.25,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 13:00:00,2402,µg/m³,41.77,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 15:00:00,2402,µg/m³,35.12,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 16:00:00,2402,µg/m³,31.83,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 18:00:00,2402,µg/m³,16.83,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 19:00:00,2402,µg/m³,13.94,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 20:00:00,2402,µg/m³,18.41,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 21:00:00,2402,µg/m³,21.81,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 22:00:00,2402,µg/m³,16.88,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-20 23:00:00,2402,µg/m³,15.92,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 01:00:00,2402,µg/m³,15.79,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 04:00:00,2402,µg/m³,10.68,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 05:00:00,2402,µg/m³,7.8,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 06:00:00,2402,µg/m³,3.34,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 11:00:00,2402,µg/m³,9.79,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 12:00:00,2402,µg/m³,15.53,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-21 13:00:00,2402,µg/m³,28.67,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-22 05:00:00,2402,µg/m³,15.96,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-22 06:00:00,2402,µg/m³,18.91,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-22 07:00:00,2402,µg/m³,14.68,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-22 08:00:00,2402,µg/m³,14.85,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-23 05:00:00,2402,µg/m³,13.64,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-02-23 06:00:00,2402,µg/m³,26.34,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 07:00:00,2402,µg/m³,11.72,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 09:00:00,2402,µg/m³,13.88,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 10:00:00,2402,µg/m³,15.38,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 16:00:00,2402,µg/m³,16.6,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 17:00:00,2402,µg/m³,11.72,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 19:00:00,2402,µg/m³,13.88,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-01 20:00:00,2402,µg/m³,15.38,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-02 23:00:00,2402,µg/m³,9.9,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 00:00:00,2402,µg/m³,12.15,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 02:00:00,2402,µg/m³,12.07,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 03:00:00,2402,µg/m³,9.7,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 04:00:00,2402,µg/m³,7.95,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 05:00:00,2402,µg/m³,7.64,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 09:00:00,2402,µg/m³,4.08,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 10:00:00,2402,µg/m³,6.8,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 11:00:00,2402,µg/m³,7.36,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 12:00:00,2402,µg/m³,13.38,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 18:00:00,2402,µg/m³,7.5,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 22:00:00,2402,µg/m³,4.31,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-03 23:00:00,2402,µg/m³,7.63,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 00:00:00,2402,µg/m³,8.42,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 01:00:00,2402,µg/m³,10.62,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 11:00:00,2402,µg/m³,5.44,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 12:00:00,2402,µg/m³,5.62,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 15:00:00,2402,µg/m³,9.81,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 16:00:00,2402,µg/m³,5.74,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 17:00:00,2402,µg/m³,4.9,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 19:00:00,2402,µg/m³,8.3,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 20:00:00,2402,µg/m³,7.48,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 21:00:00,2402,µg/m³,4.82,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 22:00:00,2402,µg/m³,5.14,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-04 23:00:00,2402,µg/m³,6.28,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 00:00:00,2402,µg/m³,9.03,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 01:00:00,2402,µg/m³,8.96,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 02:00:00,2402,µg/m³,7.22,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 03:00:00,2402,µg/m³,4.48,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 04:00:00,2402,µg/m³,2.96,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 05:00:00,2402,µg/m³,0.26,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 06:00:00,2402,µg/m³,0,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 07:00:00,2402,µg/m³,0,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 08:00:00,2402,µg/m³,0,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 09:00:00,2402,µg/m³,0,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 10:00:00,2402,µg/m³,0,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 12:00:00,2402,µg/m³,12,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 13:00:00,2402,µg/m³,13.5,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-05 14:00:00,2402,µg/m³,14.5,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-12 15:00:00,2402,µg/m³,15.74,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-12 16:00:00,2402,µg/m³,20.77,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-12 17:00:00,2402,µg/m³,19.36,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-12 18:00:00,2402,µg/m³,15.51,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-12 19:00:00,2402,µg/m³,17.69,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 01:00:00,2402,µg/m³,21.34,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 02:00:00,2402,µg/m³,16.58,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 03:00:00,2402,µg/m³,17.01,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 05:00:00,2402,µg/m³,16.02,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 06:00:00,2402,µg/m³,12.93,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 07:00:00,2402,µg/m³,13.33,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 08:00:00,2402,µg/m³,8.81,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 09:00:00,2402,µg/m³,4.05,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 10:00:00,2402,µg/m³,8.09,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 11:00:00,2402,µg/m³,12.25,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 12:00:00,2402,µg/m³,16.37,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 13:00:00,2402,µg/m³,20.66,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-13 22:00:00,2402,µg/m³,19.72,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-14 00:00:00,2402,µg/m³,27.35,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-14 01:00:00,2402,µg/m³,26.83,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-14 03:00:00,2402,µg/m³,21.7,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-03-14 07:00:00,2402,µg/m³,7.04,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 17:00:00,2402,µg/m³,13.54,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 19:00:00,2402,µg/m³,11.41,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 20:00:00,2402,µg/m³,14.77,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 21:00:00,2402,µg/m³,11.51,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 22:00:00,2402,µg/m³,15.83,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-11 23:00:00,2402,µg/m³,16.3,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 00:00:00,2402,µg/m³,18.18,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 01:00:00,2402,µg/m³,13.12,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 02:00:00,2402,µg/m³,14.81,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 03:00:00,2402,µg/m³,12.38,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 04:00:00,2402,µg/m³,8.99,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 05:00:00,2402,µg/m³,8.75,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 06:00:00,2402,µg/m³,10.64,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 09:00:00,2402,µg/m³,5.02,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 10:00:00,2402,µg/m³,7,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 11:00:00,2402,µg/m³,9.41,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 13:00:00,2402,µg/m³,16.15,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 14:00:00,2402,µg/m³,23.22,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 15:00:00,2402,µg/m³,24.5,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 16:00:00,2402,µg/m³,20.83,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 17:00:00,2402,µg/m³,25.57,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 18:00:00,2402,µg/m³,26.11,SAN BORJA,no2,NO₂ mass,5,1
125904,2018-04-12 19:00:00,2402,µg/m³,27.64,SAN BORJA,no2,NO₂ mass,5,1
