id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
125208,2018-02-17 15:00:00,2415,µg/m³,27.45,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 16:00:00,2415,µg/m³,17.94,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 18:00:00,2415,µg/m³,10.89,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 19:00:00,2415,µg/m³,9.15,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 20:00:00,2415,µg/m³,8.71,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 21:00:00,2415,µg/m³,10.09,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 22:00:00,2415,µg/m³,14.31,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-17 23:00:00,2415,µg/m³,14.26,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 00:00:00,2415,µg/m³,19.04,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 01:00:00,2415,µg/m³,20.49,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 03:00:00,2415,µg/m³,22.03,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 04:00:00,2415,µg/m³,19.5,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 05:00:00,2415,µg/m³,16.36,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 06:00:00,2415,µg/m³,14.1,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 08:00:00,2415,µg/m³,11.41,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 10:00:00,2415,µg/m³,7.94,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 11:00:00,2415,µg/m³,7.14,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 12:00:00,2415,µg/m³,7.42,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 13:00:00,2415,µg/m³,9.82,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 14:00:00,2415,µg/m³,10.32,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 15:00:00,2415,µg/m³,2.22,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 16:00:00,2415,µg/m³,0,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-18 17:00:00,2415,µg/m³,0,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 06:00:00,2415,µg/m³,23.31,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 07:00:00,2415,µg/m³,20.42,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 08:00:00,2415,µg/m³,20.23,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 15:00:00,2415,µg/m³,0,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 16:00:00,2415,µg/m³,24.91,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 18:00:00,2415,µg/m³,12.67,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 19:00:00,2415,µg/m³,10.05,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 20:00:00,2415,µg/m³,12.76,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 21:00:00,2415,µg/m³,14.54,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 22:00:00,2415,µg/m³,18.05,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-20 23:00:00,2415,µg/m³,22.73,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 01:00:00,2415,µg/m³,24.05,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 04:00:00,2415,µg/m³,20.23,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 05:00:00,2415,µg/m³,18.16,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 06:00:00,2415,µg/m³,9.69,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 11:00:00,2415,µg/m³,15.15,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 12:00:00,2415,µg/m³,20.08,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-21 13:00:00,2415,µg/m³,34.48,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-22 06:00:00,2415,µg/m³,14.39,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-22 07:00:00,2415,µg/m³,24.53,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-22 08:00:00,2415,µg/m³,25.14,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-23 05:00:00,2415,µg/m³,21.04,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-23 06:00:00,2415,µg/m³,29.89,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-24 05:00:00,2415,µg/m³,20.27,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-24 06:00:00,2415,µg/m³,24.27,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-24 07:00:00,2415,µg/m³,21.51,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-24 08:00:00,2415,µg/m³,17.43,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-02-25 05:00:00,2415,µg/m³,15.23,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-01 07:00:00,2415,µg/m³,23.41,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-01 08:00:00,2415,µg/m³,17.94,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 15:00:00,2415,µg/m³,19.35,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 16:00:00,2415,µg/m³,11.55,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 17:00:00,2415,µg/m³,10.46,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 18:00:00,2415,µg/m³,9.68,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 21:00:00,2415,µg/m³,15.57,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 22:00:00,2415,µg/m³,17.01,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-02 23:00:00,2415,µg/m³,17.62,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 00:00:00,2415,µg/m³,19.1,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 02:00:00,2415,µg/m³,19.63,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 03:00:00,2415,µg/m³,17.5,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 04:00:00,2415,µg/m³,15.83,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 05:00:00,2415,µg/m³,12.79,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 09:00:00,2415,µg/m³,11.98,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 10:00:00,2415,µg/m³,14.54,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 11:00:00,2415,µg/m³,14.2,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 12:00:00,2415,µg/m³,13.5,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 18:00:00,2415,µg/m³,9.34,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 22:00:00,2415,µg/m³,9.84,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-03 23:00:00,2415,µg/m³,13.06,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 00:00:00,2415,µg/m³,14.43,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 01:00:00,2415,µg/m³,16.88,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 11:00:00,2415,µg/m³,5.61,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 12:00:00,2415,µg/m³,7.44,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 15:00:00,2415,µg/m³,12.2,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 16:00:00,2415,µg/m³,9.16,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 17:00:00,2415,µg/m³,6.78,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 19:00:00,2415,µg/m³,7.94,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 20:00:00,2415,µg/m³,8.18,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 21:00:00,2415,µg/m³,8.74,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 22:00:00,2415,µg/m³,11.55,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-04 23:00:00,2415,µg/m³,14.54,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 00:00:00,2415,µg/m³,16.22,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 01:00:00,2415,µg/m³,14.28,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 02:00:00,2415,µg/m³,13.41,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 03:00:00,2415,µg/m³,13.99,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 04:00:00,2415,µg/m³,10.79,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 05:00:00,2415,µg/m³,5.56,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 06:00:00,2415,µg/m³,4.88,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 07:00:00,2415,µg/m³,3.56,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 08:00:00,2415,µg/m³,2.25,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 09:00:00,2415,µg/m³,2.94,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 10:00:00,2415,µg/m³,5.12,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 12:00:00,2415,µg/m³,19.01,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 13:00:00,2415,µg/m³,21.34,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-05 14:00:00,2415,µg/m³,22.13,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 12:00:00,2415,µg/m³,18.93,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 13:00:00,2415,µg/m³,23.76,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 15:00:00,2415,µg/m³,41.62,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 17:00:00,2415,µg/m³,25.51,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 18:00:00,2415,µg/m³,17.39,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-06 19:00:00,2415,µg/m³,11.21,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-07 00:00:00,2415,µg/m³,26.98,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-07 02:00:00,2415,µg/m³,28.33,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-07 03:00:00,2415,µg/m³,27.22,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-07 04:00:00,2415,µg/m³,21.02,CAMPO DE MARTE,no2,NO₂ mass,5,1
125208,2018-03-07 05:00:00,2415,µg/m³,20.83,CAMPO DE MARTE,no2,NO₂ mass,5,1
