id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
117655,2018-03-01 10:00:00,2302,µg/m³,0,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-01 20:00:00,2302,µg/m³,0,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-02 14:00:00,2302,µg/m³,0,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-02 21:00:00,2302,µg/m³,17.94,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-02 22:00:00,2302,µg/m³,17.9,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-02 23:00:00,2302,µg/m³,18.97,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 00:00:00,2302,µg/m³,22.69,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 02:00:00,2302,µg/m³,20.66,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 03:00:00,2302,µg/m³,20.55,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 04:00:00,2302,µg/m³,20.34,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 05:00:00,2302,µg/m³,15.45,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 09:00:00,2302,µg/m³,17.78,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 10:00:00,2302,µg/m³,18.03,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 11:00:00,2302,µg/m³,18.5,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 12:00:00,2302,µg/m³,25.29,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 18:00:00,2302,µg/m³,26.3,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 22:00:00,2302,µg/m³,18.67,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-03 23:00:00,2302,µg/m³,16.28,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 00:00:00,2302,µg/m³,18.12,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 01:00:00,2302,µg/m³,16.02,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 11:00:00,2302,µg/m³,24.42,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 12:00:00,2302,µg/m³,24.18,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 15:00:00,2302,µg/m³,25.61,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 16:00:00,2302,µg/m³,25.51,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
117655,2018-03-04 17:00:00,2302,µg/m³,23.14,VILLA MARIA DEL TRIUNFO,no2,NO₂ mass,5,1
