id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
121789,2018-03-21 21:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-21 22:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 03:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 04:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 15:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 16:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 18:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 19:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 22:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-22 23:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-23 03:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-03-23 09:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-02 20:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-02 22:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-02 23:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-03 02:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-03 04:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-03 08:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
121789,2018-04-03 10:00:00,2397,µg/m³,0,SANTA ANITA,no2,NO₂ mass,5,1
