id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
125574,2020-02-14 20:00:00,7464,µg/m³,20.19,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-14 21:00:00,7464,µg/m³,22.47,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-14 22:00:00,7464,µg/m³,23.89,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-14 23:00:00,7464,µg/m³,24.2,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 00:00:00,7464,µg/m³,22.92,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 01:00:00,7464,µg/m³,18.61,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 02:00:00,7464,µg/m³,17.48,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 03:00:00,7464,µg/m³,15.79,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 04:00:00,7464,µg/m³,15.9,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 05:00:00,7464,µg/m³,16.77,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 06:00:00,7464,µg/m³,15.36,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 07:00:00,7464,µg/m³,16.64,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 08:00:00,7464,µg/m³,16.02,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 09:00:00,7464,µg/m³,15.57,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 10:00:00,7464,µg/m³,14.73,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 11:00:00,7464,µg/m³,14.14,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 12:00:00,7464,µg/m³,14.77,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 13:00:00,7464,µg/m³,17.94,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 14:00:00,7464,µg/m³,27.39,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 15:00:00,7464,µg/m³,34.44,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 16:00:00,7464,µg/m³,42.56,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 17:00:00,7464,µg/m³,44.91,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 18:00:00,7464,µg/m³,27.6,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 19:00:00,7464,µg/m³,22.11,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 20:00:00,7464,µg/m³,18.88,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
125574,2020-02-15 21:00:00,7464,µg/m³,18.67,SAN JUAN DE LURIGANCHO,no2,NO₂ mass,5,1
