id,hour,name,unit,average,subtitle,parameter,displayName,parameterId,measurement_count
130487,2018-02-17 16:00:00,819,µg/m³,74,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 17:00:00,819,µg/m³,32.64,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 18:00:00,819,µg/m³,25.23,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 19:00:00,819,µg/m³,16.21,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 20:00:00,819,µg/m³,6.94,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 21:00:00,819,µg/m³,10.41,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 22:00:00,819,µg/m³,11.16,Ate,no2,NO₂ mass,5,1
130487,2018-02-17 23:00:00,819,µg/m³,11.03,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 00:00:00,819,µg/m³,7.87,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 01:00:00,819,µg/m³,5.75,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 03:00:00,819,µg/m³,3.88,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 04:00:00,819,µg/m³,2.41,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 05:00:00,819,µg/m³,1.03,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 06:00:00,819,µg/m³,0,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 08:00:00,819,µg/m³,0,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 10:00:00,819,µg/m³,0,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 11:00:00,819,µg/m³,0,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 12:00:00,819,µg/m³,0,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 13:00:00,819,µg/m³,8.05,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 14:00:00,819,µg/m³,20.53,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 15:00:00,819,µg/m³,18.95,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 16:00:00,819,µg/m³,6.81,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 17:00:00,819,µg/m³,13.6,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 18:00:00,819,µg/m³,26.71,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 19:00:00,819,µg/m³,25.02,Ate,no2,NO₂ mass,5,1
130487,2018-02-18 20:00:00,819,µg/m³,28.58,Ate,no2,NO₂ mass,5,1
